"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"106","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"109","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"113","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"114","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"116","Elijah Higgins (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"117","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"119","Brock Wright (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"120","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"127","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Kylen Granson (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"130","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"135","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"146","Will Mallory (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"148","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Travis Kelce (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"154","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jonnu Smith (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.2%"
"165","Gerald Everett (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"166","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","Johnny Mundt (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"168","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"169","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"170","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"171","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"172","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"173","Jordan Akins (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"174","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.2%"
"175","Pharaoh Brown (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"176","Ian Thomas (CAR)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Hayden Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"178","Mike Gesicki (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","31.5%"
"179","Dallas Goedert (PHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","82.0%"
"180","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"188","Nick Vannett (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Eric Tomlinson (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Austin Hooper (NE)","1","2","5","5.0","5","0","0","0","0","0","1","1","-1.5","-1.5","0.7%"
""
""
"1","Mark Andrews (BAL)","4","4","41","10.3","20","1","2","0","0","0","0","1","16.1","16.1","91.0%"
"2","Jonnu Smith (MIA)","7","7","96","13.7","18","0","1","0","0","0","0","1","15.6","15.6","32.2%"
"3","David Njoku (CLE)","10","14","76","7.6","15","0","1","0","0","0","0","1","13.6","13.6","88.5%"
"4","Zach Ertz (WAS)","4","5","40","10.0","15","0","1","0","0","0","0","1","10.0","10.0","54.2%"
"5","Cade Otton (TB)","8","10","100","12.5","28","2","0","0","0","0","0","1","10.0","10.0","65.0%"
"6","Tucker Kraft (GB)","3","4","33","11.0","14","0","1","0","0","0","0","1","9.3","9.3","45.0%"
"7","Brock Bowers (LV)","10","14","93","9.3","25","1","0","0","0","0","0","1","9.3","9.3","97.9%"
"8","Hunter Henry (NE)","8","9","92","11.5","32","1","0","0","0","0","0","1","9.2","9.2","53.6%"
"9","George Kittle (SF)","6","7","92","15.3","41","2","0","0","0","0","0","1","9.2","9.2","99.1%"
"10","Will Dissly (LAC)","8","11","81","10.1","18","0","0","0","0","0","0","1","8.1","8.1","30.7%"
"11","Tyler Conklin (NYJ)","4","4","7","1.8","5","0","1","0","0","0","0","1","6.7","6.7","16.2%"
"12","Noah Gray (KC)","4","4","66","16.5","26","2","0","0","0","0","0","1","6.6","6.6","3.0%"
"13","Ben Sinnott (WAS)","2","2","6","3.0","3","0","1","0","0","0","0","1","6.6","6.6","3.3%"
"14","Noah Fant (SEA)","4","4","65","16.3","28","2","0","0","0","0","0","1","6.5","6.5","15.3%"
"15","Kyle Pitts (ATL)","7","9","65","9.3","13","0","0","0","0","0","0","1","6.5","6.5","89.9%"
"16","Ja'Tavion Sanders (CAR)","6","6","61","10.2","29","1","0","0","0","0","0","1","6.1","6.1","5.0%"
"17","Dalton Kincaid (BUF)","3","6","52","17.3","25","1","0","0","0","0","0","1","5.2","5.2","83.7%"
"18","Trey McBride (ARI)","5","7","51","10.2","14","0","0","0","0","0","0","1","5.1","5.1","98.4%"
"19","Pat Freiermuth (PIT)","2","3","51","25.5","30","2","0","0","0","0","0","1","5.1","5.1","48.7%"
"20","Chig Okonkwo (TEN)","4","4","50","12.5","26","1","0","0","0","0","0","1","5.0","5.0","6.8%"
"21","Jordan Akins (CLE)","4","4","42","10.5","21","1","0","0","0","0","0","1","4.2","4.2","0.7%"
"22","Lucas Krull (DEN)","3","4","41","13.7","23","1","0","0","0","0","0","1","4.1","4.1","0.1%"
"23","Foster Moreau (NO)","2","2","38","19.0","32","1","0","0","0","0","0","1","3.8","3.8","0.9%"
"24","Darnell Washington (PIT)","4","4","36","9.0","18","0","0","0","0","0","0","1","3.6","3.6","0.3%"
"25","Evan Engram (JAC)","5","5","35","7.0","13","0","0","0","0","0","0","1","3.5","3.5","86.8%"
"26","Josh Whyle (TEN)","3","4","34","11.3","12","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"27","Austin Hooper (NE)","4","5","32","8.0","11","0","0","0","0","0","0","1","3.2","3.2","0.7%"
"28","Colby Parkinson (LAR)","2","2","32","16.0","23","1","0","0","0","0","0","1","3.2","3.2","16.3%"
"29","Stone Smartt (LAC)","1","2","31","31.0","31","1","0","0","0","0","0","1","3.1","3.1","0.0%"
"30","Dalton Schultz (HOU)","1","2","28","28.0","28","1","0","0","0","0","0","1","2.8","2.8","57.5%"
"31","Nick Vannett (TEN)","4","4","25","6.3","11","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"32","Sam LaPorta (DET)","1","2","25","25.0","25","1","0","0","0","0","0","1","2.5","2.5","95.8%"
"33","Harrison Bryant (LV)","2","2","19","9.5","12","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"34","Juwan Johnson (NO)","3","6","18","6.0","12","0","0","0","0","0","0","1","1.8","1.8","4.8%"
"35","Travis Kelce (KC)","4","5","17","4.3","7","0","0","0","0","0","0","1","1.7","1.7","99.7%"
"36","Isaiah Likely (BAL)","2","4","17","8.5","10","0","0","0","0","0","0","1","1.7","1.7","46.3%"
"37","Cade Stover (HOU)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"38","Charlie Kolar (BAL)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"39","Daniel Bellinger (NYG)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.2%"
"40","Johnny Mundt (MIN)","4","5","8","2.0","3","0","0","0","0","0","0","1","0.8","0.8","0.6%"
"41","Eric Tomlinson (LAC)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"42","Will Mallory (IND)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"43","AJ Barner (SEA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.7%"
"44","Dawson Knox (BUF)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","6.3%"
"45","Josh Oliver (MIN)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.3%"
"46","Grant Calcaterra (PHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.6%"
"47","Hunter Long (LAR)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"48","Julian Hill (MIA)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"49","Ian Thomas (CAR)","2","2","4","2.0","2","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"50","Mike Gesicki (CIN)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","31.5%"
"51","Ben Sims (GB)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"52","Elijah Higgins (ARI)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.6%"
"53","Tip Reiman (ARI)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"54","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"56","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.1%"
"58","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"59","Parker Hesse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"60","Jody Fortson Jr. (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","T.J. Hockenson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"63","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Drew Sample (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"65","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Andrew Beck (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"67","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Adam Trautman (DEN)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"69","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"71","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"81","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brenton Strange (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","9.9%"
"85","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Nate Adkins (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Luke Musgrave (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4%"
"93","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"100","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"117","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"121","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"123","Michael Mayer (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"124","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"125","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"127","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Jake Ferguson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.4%"
"133","John Bates (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Kylen Granson (IND)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"136","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"144","Drew Ogletree (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"152","Erick All Jr. (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"153","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"154","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"155","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"167","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"170","Mo Alie-Cox (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"171","Gerald Everett (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"172","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"174","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"176","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Tanner Hudson (CIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"178","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.2%"
